conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1.94033E+18,Thu Jul 03 00:34:51 +0000 2025,0,@PKSejahtera Udah tahu gini ngapain anda mendukung MBG? Ngapain anda setujui saja dana trilyunan gitu utk program yg katanya utk mengatasi stunting sdgkan faktor lain tdk diperbaiki?,1.94057E+18,,PKSejahtera,in,,0,0,0,https://x.com/undefined/status/1940569894615150854,1238268876,
1.94057E+18,Thu Jul 03 00:34:19 +0000 2025,0,Pak Wali menyatakan Kota Bandung saat ini sedang menghadapi tantangan berat dalam bidang kesehatan lingkungan mulai dari naiknya angka stunting masih tingginya kasus tuberkulosis (TBC) hingga ancaman penyakit menular seperti DBD.,1.94057E+18,,halo_bandung,in,,0,1,0,https://x.com/undefined/status/1940569761659998413,1933882213,
1.94057E+18,Thu Jul 03 00:32:01 +0000 2025,0,mereka kembar tapi yang satu stunting yang satu engga https://t.co/OQiD9eH0Nu,1.94057E+18,https://pbs.twimg.com/media/Gu5JYtcWEAABqWq.jpg,,in,,0,0,0,https://x.com/undefined/status/1940569181063389191,1.44598E+18,
1.94057E+18,Thu Jul 03 00:30:46 +0000 2025,3,Angka Stunting di Bantul Turun Dinkes Fokuskan Pencegahan Sejak Remaja https://t.co/IZXZaXakDZ https://t.co/JNzLAhMfzv,1.94057E+18,https://pbs.twimg.com/media/Gu5JGf_WYAAfQPP.jpg,,in,,0,1,2,https://x.com/undefined/status/1940568868218372479,118371948,
1.94057E+18,Thu Jul 03 00:20:11 +0000 2025,0,Pemkab Gumas Peringkat Tiga Penilaian Kinerja Aksi Stunting di Kalteng https://t.co/qRBIesQzwX,1.94057E+18,,,in,,0,0,0,https://x.com/undefined/status/1940566202717556960,1.42819E+18,
1.94031E+18,Thu Jul 03 00:11:01 +0000 2025,0,@e100ss Ancen negara berkembang berkembangnya stunting.,1.94056E+18,,e100ss,in,,0,0,0,https://x.com/undefined/status/1940563895682584735,1.06162E+18,
1.94041E+18,Wed Jul 02 23:52:47 +0000 2025,0,@legendhwa EH ANJIR AK ENGAK STUNTING WRSF,1.94056E+18,,legendhwa,in,,0,1,0,https://x.com/undefined/status/1940559306698760295,1.89619E+18,
1.94032E+18,Wed Jul 02 23:24:41 +0000 2025,6,@ziimey4 @Alocasiaa @SutisnaMuh59331 @ARSIPAJA eh thooolllol klo tujuannya mengatasi stunting itu program ga untuk anak² SMA apalagi untuk anak orang kaya paham gasih blokk thooollloll amat kaum okegas ,1.94055E+18,,ziimey4,in,,0,1,0,https://x.com/undefined/status/1940552235748053120,389379837,
1.94023E+18,Wed Jul 02 22:45:31 +0000 2025,2,@ziimey4 @yosep_far @ARSIPAJA Apa gizi yang dihasilkan dari makanan ini? MENCEGAH STUNTING? https://t.co/etYQ95m20f,1.94054E+18,https://pbs.twimg.com/media/Gu4xAIVXQAADkaS.jpg,ziimey4,in,,0,0,0,https://x.com/undefined/status/1940542378143895804,1.27262E+18,
1.94027E+18,Wed Jul 02 22:04:06 +0000 2025,0,@hxxvry @MemeComicIndo Dasarnya programnya yg salah. Tujuan awalnya kan mau ngatasin stunting? Dari caranya udah salah tapi masih dipaksain.,1.94053E+18,,hxxvry,in,,0,0,0,https://x.com/undefined/status/1940531958834217082,1.20171E+18,
1.94032E+18,Wed Jul 02 21:31:44 +0000 2025,6,@ziimey4 @Alocasiaa @SutisnaMuh59331 @ARSIPAJA Pemenuhan gizi akurat? Gua ga yakin roti asik sama biskuat bisa mencegah stunting,1.94052E+18,,ziimey4,in,,0,1,0,https://x.com/undefined/status/1940523809821675882,1.70806E+18,
1.94037E+18,Wed Jul 02 19:50:00 +0000 2025,0,@kcgkulitasinn @hikenaurace @IndoPopBase Nah ky gini nih logika indog mikropenis stunting klimis culun IQ jongkok pesek ga bisa main bola ras babu jongos miskin,1.9405E+18,,kcgkulitasinn,in,,0,1,0,https://x.com/undefined/status/1940498208041718080,1.83733E+18,
1.9404E+18,Wed Jul 02 19:27:23 +0000 2025,0,@Mdy_Asmara1701 Duit negeri habis jadi bancakan maling seantero negeri org jd pengguran anak stunting fskir miskin makin bertambah knp gk dibunuh aja maling2 begini gak habis2nya,1.94049E+18,,Mdy_Asmara1701,in,,0,0,0,https://x.com/undefined/status/1940492517088415858,1.90394E+18,
1.94039E+18,Wed Jul 02 18:24:38 +0000 2025,0,@myukaiyaa Stunting kah,1.94048E+18,,myukaiyaa,in,,0,0,0,https://x.com/undefined/status/1940476725085012379,1.89804E+18,
1.94022E+18,Wed Jul 02 18:08:51 +0000 2025,0,@tanyakanrl Mereka2 dan aku terutama bukan baby face. Kalok sekarang stunting atau stunted itu loh. Makanya kayak bocah aslinya mah keriput dimana-mana udah tua juga ga sadar umur kelen. Btw aku 95 ,1.94047E+18,,tanyakanrl,in,,0,0,0,https://x.com/undefined/status/1940472752814936553,1.51993E+18,
1.94032E+18,Wed Jul 02 16:59:27 +0000 2025,0,@Leo_sanny @Alocasiaa @SutisnaMuh59331 @ARSIPAJA Haha darimana sumber opini anda? Saya tau anda adalah orang yang tak suka akan Pak Prabowo. Namun coba anda lihat tingkat stunting di Indonesia sangat tinggi. Itu dapat menghambat generasi yang akan datang. Jika anak stunting maka kecerdasan fisik dan akal akn terbatas.,1.94046E+18,,Leo_sanny,in,,0,1,0,https://x.com/undefined/status/1940455291101102228,1.75889E+18,
1.94032E+18,Wed Jul 02 16:56:22 +0000 2025,0,@Alocasiaa @SutisnaMuh59331 @ARSIPAJA No. Justru karena adanya MBG sasaran pemenuhan gizi lebih akurat karena sudah diporsi masing-masing. Coba kalau uangnya turun bisa jadi orang tua malah menggunakannya untuk hal-hal diluar MB. Dengan ini pemerintah bisa menekan angka Stunting dengan lebih efisien utk gen mendtg,1.94045E+18,,Alocasiaa,in,,1,9,0,https://x.com/undefined/status/1940454513938518259,1.75889E+18,
1.94045E+18,Wed Jul 02 16:38:57 +0000 2025,3,Menkes Beberkan Provinsi dengan Angka Stunting Tertinggi Menteri Kesehatan Budi Gunadi Sadikin mengungkapkan ada tiga provinsi dengan angka stunting tertinggi saat ini Baca Selengkapnya: https://t.co/C1tvnENcc0 #menkes #indonesia #stunting #Medical #Health #HealthyEating #kids https://t.co/qTMvwpwSvx,1.94045E+18,https://pbs.twimg.com/media/Gu3dGpUWMAYniYI.jpg,,in,,0,0,0,https://x.com/undefined/status/1940450130664329272,1.92959E+18,
1.94045E+18,Wed Jul 02 16:32:19 +0000 2025,0,@trinketsue STUNTING lumira padahal basicnya gede ga siii kak ,1.94045E+18,,trinketsue,in,,0,1,0,https://x.com/undefined/status/1940448462140821857,1.28402E+18,
1.94044E+18,Wed Jul 02 16:16:03 +0000 2025,0,Sudahi sajalah program iniiiii 50T bisa digunain untuk hal lain bisa buat revitalisasi sekolah bangun sekolah peningkatan kesejahteraan guru atau bener2 ditujukan untuk pencegahan stunting yg mengarah lgsg ke calon ibu/ibu hamil dan bayi di kehidupan 1000 hari pertama,1.94044E+18,,,in,,0,0,0,https://x.com/undefined/status/1940444365954089391,1.43234E+18,
1.94044E+18,Wed Jul 02 16:06:11 +0000 2025,0,KASUS STUNTING DI KBB MAHABU KAWAS KIEU TEREKAH MENDUKBANGGA https://t.co/VE6dASkcZr,1.94044E+18,,,in,,0,0,0,https://x.com/undefined/status/1940441883844698126,159014326,
1.94044E+18,Wed Jul 02 15:48:27 +0000 2025,1,Dari Posyandu hingga puskesmas: Telkom Indonesia bersinergi lewat Stunting Hub untuk atasi stunting berbasis data #berita #telkomindonesia #stuntinghub #telkomforyou https://t.co/nFygfLKpyC,1.94044E+18,https://pbs.twimg.com/media/Gu3RjLpWsAAaoqD.jpg,,in,,0,0,0,https://x.com/undefined/status/1940437419918315536,2247226070,
1.94044E+18,Wed Jul 02 15:48:07 +0000 2025,1,Telkom Indonesia dukung 1.000 Hari Pertama Kehidupan lewat Stunting Hub teknologi demi generasi sehat #berita #telkomindonesia #stuntinghub #telkomforyou https://t.co/53ujJTyfd8,1.94044E+18,https://pbs.twimg.com/media/Gu3RefeWAAA2l5Q.jpg,,in,,0,0,0,https://x.com/undefined/status/1940437339534450924,2247225924,
1.94044E+18,Wed Jul 02 15:47:52 +0000 2025,1,Data real-time dari Stunting Hub inisiatif Telkom Indonesia jadi kunci intervensi gizi yang cepat dan tepat #berita #telkomindonesia #stuntinghub #telkomforyou https://t.co/66QLlKkRdm,1.94044E+18,https://pbs.twimg.com/media/Gu3RarKXMAAt0WO.jpg,,in,,0,0,0,https://x.com/undefined/status/1940437274073919874,2247225930,
1.94044E+18,Wed Jul 02 15:47:30 +0000 2025,1,Lewat Stunting Hub Telkom Indonesia satukan teknologi dan peran kader lokal untuk lawan stunting di Pamekasan Labuan Bajo Makassar dan Senaru #berita #telkomindonesia #stuntinghub #telkomforyou https://t.co/Yj6hjs1fx5,1.94044E+18,https://pbs.twimg.com/media/Gu3RVXYWwAAX6LL.jpg,,in,,0,0,0,https://x.com/undefined/status/1940437182248014253,2247230538,
1.94044E+18,Wed Jul 02 15:46:55 +0000 2025,1,Telkom Indonesia hadirkan Stunting Hub: solusi digital nyata untuk pantau dan cegah stunting sejak dini #berita #telkomindonesia #stuntinghub #telkomforyou https://t.co/rJ2eWugpW6,1.94044E+18,https://pbs.twimg.com/media/Gu3RMvZW4AATXPm.jpg,,in,,0,0,0,https://x.com/undefined/status/1940437035120230754,3103211035,
1.94044E+18,Wed Jul 02 15:44:22 +0000 2025,0,Astaghfirullah. Outcomenya tapi apa ya pak. Apakah dengan mbg 100% bisa mengatasi stunting? Rasanya kurang bijak menggelontorkan segitu banyak anggaran dan mangkas anggaran lain dan bikin kegiatan ga jalan buat hal-hal kayak gini....,1.94044E+18,,zsuiren,in,,0,1,0,https://x.com/undefined/status/1940436394683629737,1.23855E+18,
1.94044E+18,Wed Jul 02 15:39:16 +0000 2025,3,Pemerintah bentuk dream team untuk tangani stunting https://t.co/gNm9IWhCYn,1.94044E+18,,,in,,0,0,0,https://x.com/undefined/status/1940435108965880288,18071520,
1.93962E+18,Wed Jul 02 15:34:47 +0000 2025,0,@pamungkas_ari @yoibanq @matchacyi @GOOD_PEOPLE94 @haririchardo @ARSIPAJA @grok terlalu sensitif kata grok kasihan udh hmpir stunting takut kena mental orgnya hahahahaha udahan ah malas ngurusin bio one kw queer for palestine tapi stay di indo entah karena gaberani atau pecundang atau kekurangan dana ga bisa ke palestina ,1.94043E+18,,pamungkas_ari,in,,0,2,0,https://x.com/undefined/status/1940433984066122178,1.68418E+18,
1.94043E+18,Wed Jul 02 15:22:09 +0000 2025,0,Capek bgt ya Allah BGN doang tp gak ada org gizi-nya sama sekali fokus gizi mah kita tau ke stunting 1000 HPK (Hari pertama kehidupan) dll MBG tuh gak ada coy Menyehatkan apanya? liat bentuk MBG skrg snack-snack gula cuma jadi feses tai kebuang jd sampah dimkn jd racun,1.94043E+18,,,in,,0,0,0,https://x.com/undefined/status/1940430801038098648,1.79895E+18,
1.94041E+18,Wed Jul 02 15:14:26 +0000 2025,1,@miatzho ayo kita buat geng stunting,1.94043E+18,,miatzho,in,,0,1,0,https://x.com/undefined/status/1940428861319360647,1.74257E+18,
1.9404E+18,Wed Jul 02 15:01:58 +0000 2025,0,@choowaa_ geng stunting ni bos,1.94043E+18,,choowaa_,in,,0,1,0,https://x.com/undefined/status/1940425724734882008,1.74257E+18,
1.94032E+18,Wed Jul 02 14:47:46 +0000 2025,0,@ARSIPAJA Sebuah kemajuan dibanding stunting diem di tempat lebih baik menurun (sarkasme),1.94042E+18,,ARSIPAJA,in,,0,0,0,https://x.com/undefined/status/1940422151003324737,1.59441E+18,
1.94042E+18,Wed Jul 02 14:44:01 +0000 2025,0,NYELESAIIN JG DONK HRS BRP KALI W INGETIN?? KASIAN DIA STUNTING TW GK @santacizu https://t.co/x4z5eZUE98,1.94042E+18,https://pbs.twimg.com/media/Gu3Cze2XMAAERyE.jpg,,in,,0,1,0,https://x.com/undefined/status/1940421206819197265,1.91464E+18,
1.94042E+18,Wed Jul 02 14:37:17 +0000 2025,0,siapa yg msuk geng tb 160 kebawah (stunting) angkat pantat,1.94042E+18,,,in,,0,8,0,https://x.com/undefined/status/1940419512475787511,1.74257E+18,
1.9404E+18,Wed Jul 02 14:36:43 +0000 2025,0,@ddesbilue engga pls stunting ini,1.94042E+18,,ddesbilue,in,,0,0,0,https://x.com/undefined/status/1940419371110977649,1.74257E+18,
1.94037E+18,Wed Jul 02 14:28:08 +0000 2025,0,@rosemartia huaa siapp kakkk thanks yaa mau tanyaaa2 ttg proker stunting dehhh,1.94042E+18,,rosemartia,in,,0,0,0,https://x.com/undefined/status/1940417206959128951,1.51845E+18,
1.94041E+18,Wed Jul 02 14:23:59 +0000 2025,0,@tempodotco Programnya MBG biar gak stunting tapi rumahnya dibikin ukuran kandang kambing. #pejabathalu,1.94042E+18,,tempodotco,in,,0,0,0,https://x.com/undefined/status/1940416163714097190,23439145,
1.94041E+18,Wed Jul 02 14:10:43 +0000 2025,0,Wihaji juga mengemukakan penanganan stunting akan lebih tajam dan jelas dengan kolaborasi antarlembaga https://t.co/BcQusmTrSW,1.94041E+18,,,in,,0,0,0,https://x.com/undefined/status/1940412824968380762,18071520,
1.94041E+18,Wed Jul 02 14:04:50 +0000 2025,3,Nagori Bukit Rejo Kecamatan Sidamanik sebagai salah satu desa yang berkinerja baik dalam pelaksanaan konvergensi pencegahan dan penurunan stunting ditingkat desa berdasarkan data yang dikeluarkan Kemendes PDT #BangunDesaBangunIndonesia @YandriSusanto27 @kemendespdt https://t.co/OOFcIVIUHj,1.94041E+18,https://pbs.twimg.com/media/Gu251X2WQAAsIXf.jpg,,in,,0,0,0,https://x.com/undefined/status/1940411344832147954,8.8991E+17,
1.94041E+18,Wed Jul 02 13:40:23 +0000 2025,3,who's the masterpiece? paus roblox: @whosguyinit unicorn pala gembok: @cremekahh panda stunting: @cremekahh komodo salah pergaulan: @buniiesal https://t.co/U0kTLK7WAW,1.94041E+18,https://pbs.twimg.com/media/Gu20OmyWgAAgfzj.jpg,,in,,0,2,1,https://x.com/undefined/status/1940405194103369819,1.3791E+18,
1.94041E+18,Wed Jul 02 13:40:17 +0000 2025,0,Langkah Bupati Kediri Tangani Stunting Bawa Kabupaten Kediri Terbaik Ketiga se-Jatim https://t.co/M6B91vzwmQ,1.94041E+18,,,in,,0,0,0,https://x.com/undefined/status/1940405168757227966,292707369,
1.94039E+18,Wed Jul 02 13:39:12 +0000 2025,0,@raes_veeans Oh gitu... Kalau masalah makanan si susah ya. Karena stunting (yg menurut kakak petite) kalau usia &gt; 5 tahun udah ke terima nasib y kak. Paling operasi kek implan femur gitu :(,1.9404E+18,,raes_veeans,in,,0,0,0,https://x.com/undefined/status/1940404894894301209,1.09335E+18,
1.93862E+18,Wed Jul 02 13:36:50 +0000 2025,0,@undeRd09s itu mah stunting,1.9404E+18,,undeRd09s,in,,0,1,0,https://x.com/undefined/status/1940404300423000485,1.25061E+18,
1.94039E+18,Wed Jul 02 13:29:33 +0000 2025,0,@raes_veeans What? Kamu ga sampe 170 an kak? Harusnya aku yg nanya kenapa kakak bisa stunting :'),1.9404E+18,,raes_veeans,in,,0,1,0,https://x.com/undefined/status/1940402464383172636,1.09335E+18,
1.94039E+18,Wed Jul 02 13:27:40 +0000 2025,0,@meowpphu gapapa yuk bisa dalam misi cegah stunting,1.9404E+18,,meowpphu,in,,0,0,0,https://x.com/undefined/status/1940401991282512308,1.52263E+18,
1.9404E+18,Wed Jul 02 13:06:03 +0000 2025,0,Stunting Turun di Bawah 20 Persen DPR Soroti Pentingnya Edukasi dan Pasokan Gizi Lanjutan https://t.co/heNSdkRcjI,1.9404E+18,,,in,,0,0,0,https://x.com/undefined/status/1940396553023451237,95118308,
1.94039E+18,Wed Jul 02 12:28:56 +0000 2025,1,DKP3 Kota Tasikmalaya Menyalurkan Tepung Ikan 803 25 Kg Untuk Menurunkan Stunting Bumil Dan Catin https://t.co/bHAHoSYiDF https://t.co/kybOFl2VJz,1.94039E+18,https://pbs.twimg.com/media/Gu2j3yHW8AAC_1H.jpg,,in,,0,0,0,https://x.com/undefined/status/1940387212031566241,1.88968E+18,
1.94039E+18,Wed Jul 02 12:26:35 +0000 2025,0,Program MBG langkah strategis penuhi gizi dan cegah stunting wujudkan generasi unggul untuk Indonesia maju #MakanBergizi https://t.co/x60l84xSZ6,1.94039E+18,https://pbs.twimg.com/media/Gu2jWX6XEAEEPeh.jpg,,in,,0,0,0,https://x.com/undefined/status/1940386621540438159,1366085646,
1.94027E+18,Wed Jul 02 12:24:19 +0000 2025,0,@MemeComicIndo Udah kepalang malu kalo sampe mandeg sekarang aja udah tau apaan menunya gajelas. Yang paling digembar-gemborin pas debat kan MBG. Ndasmu stunting!,1.94039E+18,,MemeComicIndo,in,,0,0,0,https://x.com/undefined/status/1940386049840296352,9.7027E+17,
1.94039E+18,Wed Jul 02 12:23:55 +0000 2025,0,Program MBG hadir sebagai upaya strategis untuk memenuhi kebutuhan gizi anak-anak dan mencegah stunting. Dengan langkah ini diharapkan lahir generasi masa depan yang lebih sehat cerdas dan berdaya saing tinggi. https://t.co/bSr45gSU4w,1.94039E+18,https://pbs.twimg.com/media/Gu2h4_DXkAARbMO.jpg,BenSigorta,in,,0,1,0,https://x.com/undefined/status/1940385949181252079,1541049978,
1.94029E+18,Wed Jul 02 12:22:11 +0000 2025,0,@sisthaaaaa Otaknya stunting,1.94039E+18,,sisthaaaaa,in,,0,0,0,https://x.com/undefined/status/1940385514152136843,2323256935,
1.94038E+18,Wed Jul 02 12:09:44 +0000 2025,0,Pemkab Lampung Utara Gelar Seminar Akbar Penurunan Stunting Bupati : Pentingnya Aksi Nyata https://t.co/fZVo2cOys1,1.94038E+18,,,in,,0,0,0,https://x.com/undefined/status/1940382380021502454,1.29031E+18,
1.94038E+18,Wed Jul 02 12:04:12 +0000 2025,0,ANGKA STUNTING DI KBB TINGGI INI UPAYA MENDUKBANGGA https://t.co/KLK3X2Shy0,1.94038E+18,,,in,,0,0,0,https://x.com/undefined/status/1940380988527509604,159014326,
1.94037E+18,Wed Jul 02 12:01:26 +0000 2025,0,@gemaydeh Kaya stunting sendiri ,1.94038E+18,,gemaydeh,in,,0,0,0,https://x.com/undefined/status/1940380291576762536,89162878,
1.94021E+18,Wed Jul 02 11:46:48 +0000 2025,0,@tanyakanrl Klo masih jd sandwich gen jgn punya anak nder . Skrng biaya sekolah mahal. Trs gk cuma asal di kasih makan doang. Tp nutrisi jg harus di perhatikan. Lu gk mau nnt anak lu stunting dan bermacam macam kan? Klo mau punya anak yah stop ngasih ke ortu atau kurangin,1.94038E+18,,tanyakanrl,in,,0,0,0,https://x.com/undefined/status/1940376606389977516,1.32799E+18,
1.94038E+18,Wed Jul 02 11:46:19 +0000 2025,0,Anggota DPR usul BGN jadi pusat intervensi gizi tekan angka stunting https://t.co/y0paWWyq6w,1.94038E+18,,,in,,0,0,0,https://x.com/undefined/status/1940376486110007608,18071520,
1.94037E+18,Wed Jul 02 11:25:37 +0000 2025,0,Konsumsi Satu Telur Tiap Hari Bisa Kurangi Risiko Stunting https://t.co/FzWdsxLqAI,1.94037E+18,,,in,,0,0,1,https://x.com/undefined/status/1940371275739992081,2661838418,
1.94027E+18,Wed Jul 02 11:16:36 +0000 2025,1,@hxxvry @MemeComicIndo Programnya nggak salah? Lucu amat Goblok banget lo MBG nggak akan pernah mencapai tujuan yang diinginkan Niatnya mau mencegah stunting dan ningkatin kecerdasan siswa kan dan MBG bukan solusi atas 2 hal itu Dasar goblok,1.94037E+18,,hxxvry,in,,0,1,0,https://x.com/undefined/status/1940369008597021036,1.81874E+18,
1.94037E+18,Wed Jul 02 11:15:20 +0000 2025,0,Rembug Stunting 2025 Temanggung Satukan Komitmen Tekan Angka Stunting Selengkapnya Cek Link Bio https://t.co/9BcOvFpIrl https://t.co/BwgKithUMX,1.94037E+18,https://pbs.twimg.com/media/Gu2TA3wXMAAp-PF.jpg,,in,,0,0,0,https://x.com/undefined/status/1940368688051609978,8.82831E+17,
1.94037E+18,Wed Jul 02 11:15:09 +0000 2025,0,Gubernur Jambi Al Haris: Penguatan Kerja Sama dan Koordinasi Kunci Percepatan Penurunan Stunting di Provinsi Jambi https://t.co/qSQ3JOC8Zw,1.94037E+18,,,in,,0,0,0,https://x.com/undefined/status/1940368644204376100,1.09089E+18,
1.94027E+18,Wed Jul 02 10:49:51 +0000 2025,1,@hxxvry @MemeComicIndo Programnnya yg salah dari awal niatnya mau cegah stunting tapi solusinya MBG. Stunting itu kekurangan gizi anak saat masih didalam kandungan sampai umur 2 thun tapi aktualnya yg dikasih makan anak umur 6 udah terlanjur cebol itu anak.,1.94036E+18,,hxxvry,in,,0,0,0,https://x.com/undefined/status/1940362275032019035,1.34069E+18,
1.94036E+18,Wed Jul 02 10:43:04 +0000 2025,1,Guiss ini pohon pear emang pendek gini kah? Apa punyaku yg stunting T-T. Oiyaa kasi tips biar buah bisa gede2 dongg aku dah pake semua sprinkler tpi kok gabisa jumbo bgt yhh roblox! https://t.co/q3DF4GEVZx,1.94036E+18,https://pbs.twimg.com/media/Gu2Lpz_XAAAUAk_.jpg,,in,,0,3,0,https://x.com/undefined/status/1940360568021360956,1.66771E+18,
1.94036E+18,Wed Jul 02 10:33:42 +0000 2025,0,Desa Negaraagung Luncurkan Program Turunkan Angka Stunting | Harian Momentum https://t.co/JYip80kpzu,1.94036E+18,,,in,,0,0,1,https://x.com/undefined/status/1940358213117091916,8.42693E+17,
1.94036E+18,Wed Jul 02 10:28:49 +0000 2025,1,Penanganan Kerawanan Pangan berupa bantuan pangan untuk terindikasi stunting Selasa (1/7/2025) https://t.co/YF8dnAH5d1,1.94036E+18,https://pbs.twimg.com/media/Gu2IYrnW4AAUAde.jpg,,in,,0,0,0,https://x.com/undefined/status/1940356984513196281,1.8248E+18,
1.94035E+18,Wed Jul 02 10:20:00 +0000 2025,0,Gubernur Al Haris: Penguatan Kerja Sama dan Koordinasi Kunci Percepatan Penurunan Stunting di Jambi https://t.co/yU7CVxWVlj,1.94035E+18,,,in,,0,0,0,https://x.com/undefined/status/1940354764640047441,1.46823E+18,
1.94035E+18,Wed Jul 02 10:11:57 +0000 2025,1,Lha tiwas kebacut omon-omon owk bieb... Katanya: MBG mengurangi stunting dan malnutrisi nyatanya: masih byk kasus muatan MBG yg jauh dibawah standar gizi ada yg beracun pula. MBG kemandirian ekonomi nyatanya: masih ng'glendotin China ketergantungan dgn negara lain.,1.94035E+18,,,in,,0,0,0,https://x.com/undefined/status/1940352739034468664,1.35723E+18,
1.94034E+18,Wed Jul 02 09:35:09 +0000 2025,0,Ketua TP-PKK Inhil Hj. Katerina Susanti Tegaskan Peran Ibu dan Keluarga dalam Pencegahan Stunting https://t.co/vUIBhMA3yt,1.94034E+18,,,in,,0,0,1,https://x.com/undefined/status/1940343476685799666,328932923,
1.94033E+18,Wed Jul 02 09:19:19 +0000 2025,0,@purpericlilla bahas stunting klo sama mas rio,1.94034E+18,,purpericlilla,in,,0,0,0,https://x.com/undefined/status/1940339494206812199,1.457E+18,
1.94033E+18,Wed Jul 02 08:59:28 +0000 2025,3,Babinsa Bersama Stakholder Terkait Lakukan Kegiatan Posyandu Balita dan Cegah Stunting https://t.co/rFetC5DcFp https://t.co/X2H2BPBDtf,1.94033E+18,https://pbs.twimg.com/media/Gu1z7eTXsAA0jiQ.jpg,,in,,0,0,0,https://x.com/undefined/status/1940334499113648198,3306622926,
1.94033E+18,Wed Jul 02 08:57:52 +0000 2025,22,Anggota Komisi IX DPR RI dari Fraksi PKS Muhammad Haris menyoroti bahwa permasalahan stunting bukan hanya soal asupan gizi anak tetapi juga sangat terkait dengan akses air bersih sanitasi layak hunian sehat edukasi gizi serta pelayanan kesehatan ibu dan anak. Ia https://t.co/3N9qQCo5ck,1.94033E+18,https://pbs.twimg.com/media/Gu1zjuKXEAAI4wZ.jpg,,in,,0,2,8,https://x.com/undefined/status/1940334094333677696,22365191,
1.94033E+18,Wed Jul 02 08:53:33 +0000 2025,0,Surabaya berhasil menjadi juara 1 PPA Award 2025 karena upayanya dalam menurunkan angka stunting dan meningkatkan layanan perlindungan anak. Ini bukti bahwa keberpihakan pada masa depan anak benar-benar nyata! https://t.co/LEehpyry4M,1.94033E+18,https://pbs.twimg.com/media/Gu1ylvOWMAAORsP.jpg,,in,,0,0,0,https://x.com/undefined/status/1940333009397485927,1.56208E+18,
1.94033E+18,Wed Jul 02 08:36:36 +0000 2025,0,Selengkapnya di https://t.co/JYs0dsLq3Q #WakilGubernurDIY #KGPAAPakuAlamX #RSPAU #PemdaDIY #JogjaIstimewa #HumasJogja,1.94033E+18,,humas_jogja,in,,0,0,0,https://x.com/undefined/status/1940328742947315924,8.04246E+17,
1.94033E+18,Wed Jul 02 08:36:19 +0000 2025,0,Cegah stunting dengan program makan telur dan minum susu di Bandung Barat https://t.co/riRZfaFiWV,1.94033E+18,,,in,,0,0,0,https://x.com/undefined/status/1940328670952038715,18071520,
1.94033E+18,Wed Jul 02 08:35:07 +0000 2025,0,Mengatasi masalah kesehatan di DIY seperti stunting dan kesehatan ibu hamil memerlukan upaya sinergi dan kolaborasi bersama. Untuk itu Wakil Gubernur DIY KGPAA Paku Alam X pun berharap Rumah Sakit Pusat TNI AU (RSPAU) dr. Suhardi Hardjolukito dapat turut mengambil peran https://t.co/d4TWO6SXuA,1.94033E+18,https://pbs.twimg.com/media/Gu1uXHlXcAA75ZL.jpg,,in,,0,1,0,https://x.com/undefined/status/1940328370195058796,8.04246E+17,
1.94033E+18,Wed Jul 02 08:33:10 +0000 2025,0,Penghargaan Jadi Bukti Terus Bekerja Agar Angka Stunting di Katingan Menurun Signifikan https://t.co/fNqmLOEjGZ,1.94033E+18,,,in,,0,0,0,https://x.com/undefined/status/1940327877268078700,1082029849,
1.94033E+18,Wed Jul 02 08:28:47 +0000 2025,0,Kubu Raya Kejar Target Nasional Penurunan Stunting https://t.co/q5CHwhDIbH,1.94033E+18,,,in,,0,0,0,https://x.com/undefined/status/1940326777370681803,4799147516,
1.94027E+18,Wed Jul 02 07:53:21 +0000 2025,0,@qingo_ @nwvvay program stunting (kosple prbowo) wkwk yaa penyuluhan gitu siii bisa minta bantu narsum dari bidan/gizi di puskesmas setempat,1.94032E+18,,qingo_,in,,0,1,0,https://x.com/undefined/status/1940317860372652312,9.09632E+17,
1.94032E+18,Wed Jul 02 07:49:15 +0000 2025,0,Camat Eef: Apresiasi Besar untuk PKK dan OPD dalam Upaya Turunkan Stunting #BNetwork https://t.co/E1k5cxGhiY,1.94032E+18,,,in,,0,0,0,https://x.com/undefined/status/1940316827130970574,154102750,
1.94032E+18,Wed Jul 02 07:48:16 +0000 2025,1,Pemdes Negara Agung Gelar Rembuk Stunting Kades Minta Bidan Desa Aktif di Desa https://t.co/ExfNRXj7vW,1.94032E+18,,,in,,0,0,1,https://x.com/undefined/status/1940316578522046527,8.498E+17,
1.94031E+18,Wed Jul 02 07:30:16 +0000 2025,0,Cegah stunting dengan program makan telur dan minum susu di Bandung Barat. : ANTARA FOTO/Abdan Syakura/foc. Lihat selengkapnya: https://t.co/IHf1KwcQKa https://t.co/yPJKZ7ZEPT,1.94031E+18,https://pbs.twimg.com/media/Gu1fhaxWUAA-wKX.jpg,,in,,0,0,0,https://x.com/undefined/status/1940312050967933112,18071520,
1.94031E+18,Wed Jul 02 07:23:37 +0000 2025,0,Pemberian Makanan Tambahan untuk Pantau Pemutakhiran Data Anak Stunting di Bulukumba https://t.co/dMOo59tmcd,1.94031E+18,,,in,,0,0,0,https://x.com/undefined/status/1940310376706654314,242124195,
